epoch,training_acc,training_loss,L2
1,3.09,1796.38,870.0
2,4.24,1792.24,904.0
3,4.46,1789.39,941.0
4,5.65,1785.11,969.0
5,6.5,1785.12,993.0
6,6.62,1780.82,1016.0
7,7.06,1780.73,1038.0
8,7.6,1779.06,1059.0
9,7.36,1777.64,1079.0
10,7.11,1776.74,1097.0
11,7.25,1775.68,1116.0
12,7.64,1774.37,1135.0
13,8.43,1773.64,1156.0
14,8.34,1771.9,1176.0
15,9.02,1771.22,1195.0
16,9.47,1770.26,1217.0
17,9.98,1768.22,1236.0
18,9.74,1766.6,1260.0
19,9.96,1765.77,1279.0
20,10.42,1764.59,1298.0
21,10.85,1763.4,1318.0
22,11.0,1761.5,1338.0
23,11.87,1758.97,1359.0
24,11.79,1757.52,1380.0
25,12.25,1756.65,1402.0
26,11.95,1755.39,1423.0
27,12.45,1753.36,1443.0
28,11.94,1752.37,1466.0
29,12.48,1750.73,1487.0
30,13.38,1749.81,1507.0
31,13.44,1748.32,1530.0
32,13.63,1746.61,1549.0
33,13.86,1744.03,1569.0
34,14.18,1743.33,1590.0
35,14.08,1740.9,1611.0
36,14.04,1740.06,1633.0
37,14.03,1739.51,1654.0
38,14.19,1736.93,1671.0
39,14.26,1736.31,1693.0
40,14.41,1735.42,1713.0
41,14.58,1733.39,1733.0
42,14.84,1731.93,1754.0
43,14.82,1730.38,1773.0
44,14.97,1729.04,1794.0
45,15.26,1727.56,1813.0
46,15.93,1726.78,1833.0
47,15.33,1724.47,1852.0
48,15.68,1723.19,1872.0
49,15.56,1721.43,1890.0
50,16.27,1720.47,1910.0
51,15.86,1718.47,1927.0
52,15.68,1717.41,1944.0
53,16.15,1716.53,1964.0
54,16.33,1714.94,1981.0
55,16.37,1713.92,1999.0
56,16.24,1713.28,2017.0
57,16.06,1711.99,2036.0
58,16.35,1711.71,2057.0
59,16.64,1709.45,2073.0
60,16.44,1709.3,2089.0
61,16.7,1708.33,2107.0
62,16.84,1707.06,2124.0
63,17.15,1706.08,2141.0
64,17.03,1705.53,2158.0
65,16.76,1704.47,2174.0
66,16.88,1703.41,2191.0
67,16.94,1703.13,2206.0
68,16.66,1702.5,2224.0
69,16.97,1701.35,2239.0
70,16.74,1701.16,2256.0
71,17.06,1699.6,2272.0
72,16.95,1699.39,2287.0
73,17.3,1699.25,2305.0
74,17.13,1698.09,2321.0
75,17.07,1696.98,2337.0
76,17.47,1696.81,2353.0
77,17.13,1696.34,2368.0
78,17.59,1695.42,2384.0
79,17.49,1694.48,2399.0
80,17.42,1694.22,2413.0
81,17.46,1693.93,2428.0
82,17.1,1692.53,2442.0
83,17.43,1692.12,2456.0
84,17.83,1691.87,2473.0
85,17.49,1691.47,2489.0
86,17.75,1691.39,2503.0
87,17.27,1690.59,2518.0
88,17.79,1690.45,2533.0
89,17.77,1689.55,2547.0
90,17.67,1689.07,2562.0
91,17.62,1688.41,2575.0
92,18.01,1689.16,2592.0
93,17.69,1687.94,2606.0
94,17.67,1688.25,2621.0
95,17.66,1688.06,2638.0
96,17.6,1686.92,2651.0
97,17.85,1686.51,2665.0
98,17.94,1685.98,2679.0
99,17.52,1685.98,2693.0
