epoch,training_acc,training_loss,L2
1,4.87,1794.67,880.0
2,5.04,1786.62,920.0
3,6.87,1782.73,951.0
4,6.8,1779.96,978.0
5,7.37,1778.23,1003.0
6,7.04,1776.02,1029.0
7,8.28,1773.8,1057.0
8,8.77,1772.94,1082.0
9,9.64,1769.85,1106.0
10,10.25,1766.81,1131.0
11,10.53,1766.14,1157.0
12,10.17,1764.48,1180.0
13,10.76,1762.02,1202.0
14,10.89,1760.25,1223.0
15,11.78,1759.34,1245.0
16,11.64,1757.27,1267.0
17,12.46,1755.33,1286.0
18,12.16,1753.53,1307.0
19,12.57,1752.41,1328.0
20,12.86,1751.43,1352.0
21,12.92,1750.32,1374.0
22,13.62,1748.19,1394.0
23,12.76,1747.27,1417.0
24,13.73,1746.3,1437.0
25,13.7,1744.96,1458.0
26,13.45,1743.76,1478.0
27,14.04,1742.0,1498.0
28,13.98,1740.37,1518.0
29,13.8,1738.99,1540.0
30,14.45,1737.79,1560.0
31,14.38,1735.75,1581.0
32,14.57,1733.56,1599.0
33,14.27,1732.69,1619.0
34,15.13,1731.9,1642.0
35,15.26,1729.84,1662.0
36,14.99,1728.95,1682.0
37,15.03,1728.0,1702.0
38,15.06,1726.38,1722.0
39,15.96,1725.55,1742.0
40,15.51,1723.07,1760.0
41,14.3,1723.35,1781.0
42,15.36,1721.59,1800.0
43,15.47,1720.66,1820.0
44,15.29,1719.44,1839.0
45,16.26,1717.94,1858.0
46,15.59,1716.7,1874.0
47,16.01,1716.26,1894.0
48,16.06,1715.67,1915.0
49,15.6,1714.13,1931.0
50,15.96,1713.02,1948.0
51,15.98,1712.21,1966.0
52,15.91,1711.56,1982.0
53,16.46,1710.93,2001.0
54,16.11,1709.21,2020.0
55,16.74,1708.03,2040.0
56,16.47,1705.97,2059.0
57,16.74,1705.01,2078.0
58,16.4,1702.71,2095.0
59,16.64,1703.0,2114.0
60,16.89,1701.35,2131.0
61,16.4,1700.1,2148.0
62,16.79,1699.83,2166.0
63,17.0,1699.17,2184.0
64,17.23,1697.81,2201.0
65,17.13,1696.73,2217.0
66,17.37,1696.47,2234.0
67,17.02,1695.92,2254.0
68,17.21,1694.81,2271.0
69,17.11,1694.23,2287.0
70,17.33,1694.39,2307.0
71,17.61,1693.46,2322.0
72,16.7,1693.74,2341.0
73,17.05,1694.06,2360.0
74,16.86,1691.97,2376.0
75,17.76,1691.29,2392.0
76,17.39,1689.86,2408.0
77,17.31,1689.29,2423.0
78,17.16,1688.88,2437.0
79,16.61,1689.49,2455.0
80,17.25,1689.05,2473.0
81,17.62,1687.55,2487.0
82,17.39,1687.04,2503.0
83,17.43,1686.53,2520.0
84,17.44,1687.24,2536.0
85,17.7,1686.57,2554.0
86,17.61,1685.88,2571.0
87,17.71,1685.21,2588.0
88,17.39,1684.19,2603.0
89,17.3,1683.66,2617.0
90,17.56,1682.72,2631.0
91,17.17,1682.43,2647.0
92,17.54,1683.32,2663.0
93,17.27,1681.41,2679.0
94,17.79,1681.21,2693.0
95,17.02,1682.26,2713.0
96,18.14,1681.84,2730.0
97,17.22,1681.52,2748.0
98,17.82,1680.36,2764.0
99,18.02,1679.66,2780.0
