epoch,training_acc,training_loss,L2
1,4.39,1795.53,885.0
2,5.07,1786.94,926.0
3,6.41,1782.4,960.0
4,7.02,1779.47,987.0
5,7.71,1778.57,1012.0
6,7.66,1776.25,1033.0
7,8.09,1775.39,1054.0
8,8.72,1773.52,1075.0
9,8.86,1772.0,1098.0
10,9.24,1770.45,1118.0
11,9.19,1769.92,1141.0
12,9.91,1767.43,1164.0
13,9.45,1766.59,1185.0
14,9.96,1764.91,1208.0
15,10.37,1763.7,1230.0
16,9.32,1763.22,1251.0
17,10.7,1762.51,1273.0
18,10.84,1760.87,1293.0
19,10.65,1759.65,1313.0
20,11.2,1759.51,1336.0
21,11.2,1757.59,1356.0
22,11.34,1757.52,1374.0
23,11.52,1755.37,1394.0
24,12.07,1755.17,1415.0
25,12.39,1754.66,1436.0
26,11.87,1753.04,1457.0
27,12.1,1752.67,1479.0
28,12.2,1750.92,1499.0
29,12.61,1750.3,1521.0
30,12.34,1748.79,1542.0
31,12.82,1747.72,1562.0
32,12.48,1745.75,1582.0
33,12.87,1745.54,1605.0
34,13.04,1744.22,1627.0
35,13.04,1742.73,1647.0
36,12.92,1741.46,1668.0
37,13.23,1741.76,1688.0
38,13.55,1740.03,1709.0
39,13.17,1739.37,1730.0
40,13.45,1737.36,1749.0
41,13.4,1736.94,1770.0
42,13.47,1736.19,1790.0
43,13.83,1734.49,1809.0
44,13.95,1733.58,1827.0
45,13.91,1732.28,1847.0
46,14.07,1731.57,1867.0
47,14.27,1730.26,1886.0
48,13.84,1728.74,1907.0
49,13.77,1728.33,1927.0
50,14.39,1727.15,1947.0
51,14.57,1725.6,1965.0
52,14.33,1724.09,1981.0
53,14.46,1724.87,2002.0
54,14.21,1723.71,2022.0
55,14.49,1722.48,2040.0
56,14.63,1721.72,2059.0
57,14.87,1720.27,2077.0
58,14.39,1719.76,2096.0
59,14.7,1718.83,2114.0
60,14.73,1717.65,2133.0
61,14.91,1717.1,2151.0
62,14.66,1715.9,2168.0
63,14.81,1715.31,2185.0
64,15.18,1715.0,2207.0
65,14.84,1713.88,2226.0
66,15.6,1712.96,2246.0
67,15.24,1711.33,2262.0
68,14.83,1710.57,2280.0
69,15.64,1709.97,2296.0
70,15.38,1709.47,2314.0
71,14.99,1708.74,2330.0
72,15.51,1708.51,2349.0
73,15.79,1707.34,2366.0
74,15.79,1706.19,2382.0
75,15.58,1705.97,2398.0
76,15.62,1705.91,2415.0
77,15.58,1704.38,2431.0
78,15.84,1704.43,2449.0
79,15.83,1703.66,2464.0
80,15.74,1703.02,2479.0
81,15.6,1702.55,2496.0
82,15.83,1701.64,2512.0
83,15.75,1701.11,2531.0
84,16.0,1700.4,2546.0
85,16.24,1699.57,2563.0
86,15.58,1699.59,2580.0
87,16.2,1698.7,2595.0
88,15.84,1698.28,2610.0
89,15.96,1698.32,2628.0
90,16.03,1698.1,2645.0
91,16.17,1697.11,2661.0
92,15.85,1697.43,2678.0
93,16.05,1696.87,2694.0
94,16.15,1696.14,2709.0
95,16.35,1695.16,2723.0
96,15.77,1695.02,2736.0
97,16.16,1695.37,2753.0
98,16.01,1694.56,2769.0
99,16.2,1693.93,2782.0
