epoch,training_acc,training_loss,L2
1,3.1,1797.1,876.0
2,4.34,1792.68,916.0
3,5.31,1787.36,955.0
4,6.08,1784.43,992.0
5,6.28,1782.18,1028.0
6,7.24,1779.56,1060.0
7,6.8,1777.94,1092.0
8,8.2,1775.73,1116.0
9,8.14,1774.43,1142.0
10,7.89,1773.63,1167.0
11,7.59,1772.3,1191.0
12,8.6,1770.83,1215.0
13,9.04,1770.07,1240.0
14,8.79,1768.97,1262.0
15,9.22,1767.72,1286.0
16,9.52,1766.84,1310.0
17,9.82,1765.66,1333.0
18,9.77,1765.06,1356.0
19,9.85,1763.05,1377.0
20,9.94,1761.35,1398.0
21,10.16,1759.9,1421.0
22,10.56,1759.29,1444.0
23,10.67,1757.1,1466.0
24,10.66,1756.52,1490.0
25,10.69,1754.94,1515.0
26,11.04,1753.1,1536.0
27,11.38,1751.26,1561.0
28,11.02,1749.73,1584.0
29,11.4,1748.72,1605.0
30,11.6,1747.39,1627.0
31,11.76,1745.93,1649.0
32,11.44,1744.44,1673.0
33,11.77,1742.59,1694.0
34,12.23,1740.99,1718.0
35,12.72,1738.71,1741.0
36,12.33,1737.03,1763.0
37,12.97,1735.66,1784.0
38,13.26,1734.48,1807.0
39,13.02,1733.05,1828.0
40,13.09,1732.03,1848.0
41,13.24,1730.75,1868.0
42,13.13,1730.27,1889.0
43,13.62,1728.38,1909.0
44,13.47,1727.16,1929.0
45,13.72,1725.65,1949.0
46,13.53,1725.05,1969.0
47,13.71,1724.22,1990.0
48,13.71,1722.53,2009.0
49,14.0,1720.95,2027.0
50,14.15,1719.75,2048.0
51,13.65,1718.49,2067.0
52,14.01,1718.27,2087.0
53,13.91,1716.6,2105.0
54,14.37,1715.44,2124.0
55,14.69,1714.66,2143.0
56,14.36,1713.12,2163.0
57,14.57,1712.76,2184.0
58,14.41,1710.91,2201.0
59,14.95,1710.94,2221.0
60,14.6,1709.62,2238.0
61,14.69,1709.44,2256.0
62,14.78,1708.66,2274.0
63,14.81,1707.51,2293.0
64,14.8,1706.52,2308.0
65,14.94,1705.86,2325.0
66,14.95,1705.7,2344.0
67,15.12,1704.17,2360.0
68,15.1,1703.91,2377.0
69,15.14,1704.2,2396.0
70,14.96,1702.97,2414.0
71,15.03,1702.87,2431.0
72,15.37,1702.31,2449.0
73,15.34,1701.3,2467.0
74,15.04,1700.5,2483.0
75,15.04,1700.31,2501.0
76,14.93,1699.61,2520.0
77,15.46,1698.78,2536.0
78,15.21,1698.47,2553.0
79,15.33,1698.25,2569.0
80,15.12,1697.66,2586.0
81,15.2,1697.06,2603.0
82,15.26,1696.89,2621.0
83,15.24,1696.89,2639.0
84,15.34,1696.16,2654.0
85,15.32,1695.76,2671.0
86,15.25,1695.65,2686.0
87,15.39,1695.25,2702.0
88,15.53,1695.12,2720.0
89,15.61,1694.03,2735.0
90,15.9,1693.87,2751.0
91,15.25,1693.48,2767.0
92,15.82,1692.84,2786.0
93,15.66,1691.67,2802.0
94,15.93,1691.51,2817.0
95,15.56,1691.37,2834.0
96,15.32,1690.36,2849.0
97,15.81,1689.77,2865.0
98,15.96,1689.75,2880.0
99,16.03,1688.84,2895.0
