epoch,training_acc,training_loss,L2
1,32.78,854.25,849.0
2,40.94,815.1,886.0
3,45.29,794.05,922.0
4,48.86,780.12,955.0
5,50.8,768.91,984.0
6,52.5,758.68,1013.0
7,54.12,749.65,1040.0
8,55.23,742.1,1068.0
9,57.5,735.5,1096.0
10,58.68,727.44,1123.0
11,59.91,719.26,1152.0
12,59.29,712.58,1179.0
13,62.62,705.7,1208.0
14,62.4,698.36,1237.0
15,64.99,691.05,1266.0
16,65.47,685.58,1294.0
17,66.31,678.92,1322.0
18,67.22,673.34,1350.0
19,66.18,666.95,1377.0
20,67.08,663.12,1404.0
21,67.37,659.31,1431.0
22,68.84,652.64,1456.0
23,67.22,648.17,1481.0
24,68.12,645.45,1505.0
25,69.46,641.57,1530.0
26,68.97,637.85,1553.0
27,69.43,634.41,1575.0
28,69.36,632.16,1598.0
29,69.08,629.95,1620.0
30,69.48,627.52,1641.0
31,69.92,625.4,1662.0
32,69.38,623.61,1682.0
33,70.14,621.43,1701.0
34,70.07,620.4,1721.0
35,70.38,619.38,1742.0
36,70.55,618.02,1761.0
37,70.33,617.14,1781.0
38,70.56,616.3,1800.0
39,69.52,615.13,1820.0
40,69.83,614.59,1838.0
41,70.28,613.99,1857.0
42,70.11,613.06,1876.0
43,70.91,611.94,1894.0
44,71.01,610.73,1909.0
45,70.76,611.86,1930.0
46,71.34,610.18,1947.0
47,70.78,609.22,1963.0
48,70.8,609.47,1983.0
49,70.95,608.52,2000.0
50,71.14,607.78,2017.0
51,70.48,607.85,2034.0
52,70.28,608.07,2053.0
53,71.09,607.41,2071.0
54,71.57,606.39,2087.0
55,71.12,605.81,2104.0
56,70.46,605.92,2121.0
57,71.14,605.96,2140.0
58,71.44,605.74,2159.0
59,71.64,605.11,2175.0
60,70.97,605.11,2192.0
61,70.75,604.34,2208.0
62,71.09,603.69,2223.0
63,70.75,603.31,2237.0
64,71.74,603.89,2255.0
65,70.04,604.14,2275.0
66,70.69,603.8,2293.0
67,71.55,602.63,2310.0
68,71.76,602.58,2325.0
69,70.85,601.67,2340.0
70,71.56,601.57,2355.0
71,71.38,602.11,2375.0
72,71.72,601.53,2391.0
73,71.01,600.9,2406.0
74,71.49,601.21,2423.0
75,71.26,601.0,2441.0
76,71.64,601.05,2458.0
77,71.79,600.54,2476.0
78,71.06,599.64,2489.0
79,71.28,599.54,2504.0
80,72.24,599.34,2518.0
81,71.43,599.76,2536.0
82,71.56,598.71,2549.0
83,71.34,598.41,2563.0
84,71.77,599.68,2584.0
85,71.0,599.15,2600.0
86,71.36,598.46,2615.0
87,71.74,598.72,2633.0
88,71.75,597.86,2647.0
89,71.46,597.3,2660.0
90,71.76,597.17,2673.0
91,71.39,598.58,2693.0
92,70.99,598.44,2712.0
93,71.38,597.26,2728.0
94,71.53,597.0,2743.0
95,72.28,597.67,2759.0
96,71.03,596.79,2774.0
97,71.64,597.21,2791.0
98,72.24,596.6,2805.0
99,70.29,596.81,2823.0
