epoch,training_acc,training_loss,L2
1,34.19,849.58,852.0
2,41.0,808.49,887.0
3,44.58,793.06,918.0
4,47.92,779.94,951.0
5,50.41,768.73,983.0
6,52.75,758.34,1014.0
7,53.86,749.99,1045.0
8,54.73,740.33,1076.0
9,55.61,732.67,1108.0
10,59.02,724.92,1138.0
11,60.02,716.23,1168.0
12,61.75,708.81,1199.0
13,59.75,702.33,1230.0
14,61.54,694.79,1261.0
15,63.43,688.08,1290.0
16,65.18,681.75,1319.0
17,65.25,676.48,1348.0
18,65.46,669.97,1377.0
19,66.54,664.55,1404.0
20,67.28,658.77,1431.0
21,67.48,656.11,1458.0
22,67.27,650.42,1485.0
23,66.18,645.67,1511.0
24,67.63,643.58,1537.0
25,67.75,639.39,1561.0
26,67.88,635.72,1583.0
27,68.41,633.26,1607.0
28,67.89,630.83,1630.0
29,68.77,629.5,1653.0
30,68.86,627.36,1676.0
31,68.71,624.77,1698.0
32,68.4,623.06,1718.0
33,68.96,621.67,1739.0
34,68.73,619.73,1758.0
35,68.4,618.78,1777.0
36,69.52,618.56,1799.0
37,69.88,616.86,1819.0
38,69.43,615.4,1838.0
39,68.78,616.44,1861.0
40,69.66,613.39,1878.0
41,69.39,613.3,1896.0
42,70.09,612.32,1914.0
43,69.15,611.76,1933.0
44,69.65,611.85,1952.0
45,70.02,610.63,1970.0
46,69.74,610.22,1989.0
47,70.34,609.31,2007.0
48,69.93,608.48,2023.0
49,70.09,609.39,2045.0
50,70.1,608.64,2064.0
51,69.97,607.65,2082.0
52,69.86,607.04,2099.0
53,70.11,606.67,2118.0
54,70.11,606.32,2135.0
55,70.46,606.09,2154.0
56,68.9,605.73,2172.0
57,69.69,604.7,2188.0
58,69.64,605.89,2210.0
59,70.33,604.38,2228.0
60,69.56,603.98,2246.0
61,70.54,604.45,2265.0
62,70.32,603.83,2284.0
63,70.38,602.19,2298.0
64,69.56,603.33,2319.0
65,70.52,602.87,2337.0
66,69.68,602.1,2353.0
67,69.54,601.85,2369.0
68,70.48,601.55,2386.0
69,70.18,602.62,2409.0
70,70.64,601.52,2425.0
71,70.1,601.35,2442.0
72,70.58,600.87,2458.0
73,70.99,600.49,2474.0
74,70.16,600.22,2490.0
75,70.47,600.4,2507.0
76,70.5,599.65,2523.0
77,70.54,599.82,2540.0
78,70.47,599.71,2557.0
79,70.73,599.37,2575.0
80,70.83,599.74,2594.0
81,70.79,598.91,2610.0
82,71.2,599.31,2628.0
83,70.78,599.1,2645.0
84,71.32,598.58,2661.0
85,71.09,597.84,2674.0
86,70.8,597.96,2690.0
87,70.5,598.31,2710.0
88,70.51,596.99,2722.0
89,70.86,598.32,2741.0
90,71.22,597.42,2757.0
91,71.08,596.86,2771.0
92,69.57,598.37,2792.0
93,71.4,596.91,2807.0
94,70.73,596.96,2823.0
95,71.53,596.62,2838.0
96,71.36,596.61,2853.0
97,71.1,597.04,2872.0
98,70.81,596.26,2887.0
99,69.83,596.46,2905.0
