epoch,training_acc,training_loss,L2
1,33.75,854.02,847.0
2,37.86,822.05,879.0
3,40.91,806.99,911.0
4,44.22,792.65,940.0
5,46.49,783.85,969.0
6,51.75,771.86,998.0
7,55.15,753.73,1029.0
8,57.63,741.99,1059.0
9,58.98,731.57,1089.0
10,61.42,723.64,1120.0
11,61.74,715.18,1150.0
12,63.04,707.7,1181.0
13,63.74,699.9,1212.0
14,64.83,694.17,1242.0
15,64.87,688.56,1272.0
16,65.57,682.83,1302.0
17,67.11,677.14,1332.0
18,68.01,672.12,1360.0
19,68.06,666.79,1390.0
20,69.04,663.14,1417.0
21,69.34,658.35,1446.0
22,69.83,654.08,1473.0
23,69.63,648.95,1500.0
24,70.17,646.01,1527.0
25,70.62,641.44,1552.0
26,70.47,640.05,1578.0
27,70.05,636.35,1603.0
28,71.05,633.71,1628.0
29,71.01,631.06,1653.0
30,71.1,628.27,1675.0
31,71.54,625.09,1697.0
32,71.77,623.71,1718.0
33,71.65,622.15,1740.0
34,71.22,620.7,1760.0
35,71.75,619.37,1782.0
36,71.93,617.7,1803.0
37,71.77,616.41,1822.0
38,72.08,616.32,1843.0
39,71.77,614.86,1864.0
40,72.22,613.33,1882.0
41,71.85,612.99,1903.0
42,72.52,612.66,1924.0
43,71.92,611.83,1944.0
44,71.78,610.94,1964.0
45,72.46,610.36,1983.0
46,71.81,608.87,2000.0
47,71.95,608.65,2020.0
48,72.98,608.13,2039.0
49,72.34,607.99,2059.0
50,72.54,606.68,2075.0
51,72.5,606.56,2095.0
52,71.98,605.71,2112.0
53,72.59,605.55,2130.0
54,71.89,605.35,2149.0
55,72.24,605.26,2169.0
56,72.51,604.53,2187.0
57,72.13,604.46,2207.0
58,72.6,604.2,2227.0
59,72.56,602.84,2243.0
60,72.69,603.36,2262.0
61,71.53,602.59,2280.0
62,72.11,602.35,2297.0
63,72.76,601.98,2315.0
64,72.77,601.28,2332.0
65,72.54,601.2,2348.0
66,72.51,601.13,2368.0
67,72.24,600.88,2387.0
68,72.52,600.22,2403.0
69,72.43,599.75,2419.0
70,73.18,599.88,2439.0
71,73.46,599.28,2455.0
72,73.17,599.22,2473.0
73,73.08,598.59,2489.0
74,72.62,598.5,2505.0
75,73.31,598.98,2527.0
76,72.6,598.23,2542.0
77,72.94,597.75,2558.0
78,72.88,598.79,2579.0
79,72.28,598.04,2597.0
80,72.13,597.93,2614.0
81,73.2,597.07,2629.0
82,73.14,596.31,2641.0
83,73.37,597.37,2660.0
84,72.73,596.58,2677.0
85,72.65,596.71,2695.0
86,73.05,596.22,2711.0
87,72.67,596.62,2729.0
88,73.66,596.11,2744.0
89,73.45,596.45,2764.0
90,72.83,595.5,2778.0
91,72.92,595.26,2792.0
92,73.37,596.09,2810.0
93,73.38,596.01,2829.0
94,73.2,595.31,2845.0
95,73.16,594.61,2860.0
96,74.07,594.84,2878.0
97,73.54,594.49,2893.0
98,73.24,594.69,2908.0
99,72.96,595.42,2930.0
