epoch,training_acc,training_loss,L2
1,33.35,856.27,847.0
2,37.72,825.02,890.0
3,41.17,807.71,927.0
4,48.41,788.6,966.0
5,50.41,768.65,1003.0
6,52.83,758.57,1038.0
7,55.52,747.47,1071.0
8,55.85,736.47,1103.0
9,56.99,727.91,1135.0
10,59.53,720.17,1166.0
11,60.39,711.16,1198.0
12,62.06,704.09,1229.0
13,62.89,698.01,1261.0
14,64.33,691.94,1293.0
15,64.12,684.65,1324.0
16,64.61,679.45,1354.0
17,67.04,673.47,1384.0
18,66.36,667.35,1414.0
19,65.8,663.68,1444.0
20,67.91,657.28,1472.0
21,67.15,652.85,1500.0
22,67.8,649.35,1528.0
23,68.36,644.49,1555.0
24,67.9,641.71,1581.0
25,68.32,637.2,1606.0
26,68.61,634.49,1630.0
27,68.29,632.41,1655.0
28,69.27,629.97,1679.0
29,68.79,627.17,1701.0
30,69.49,626.02,1724.0
31,69.07,624.58,1745.0
32,69.64,622.74,1767.0
33,69.78,620.92,1788.0
34,69.11,620.26,1811.0
35,69.82,617.89,1831.0
36,69.49,617.56,1853.0
37,68.48,616.54,1874.0
38,69.74,615.99,1896.0
39,70.15,613.94,1914.0
40,70.14,614.04,1935.0
41,70.32,613.49,1956.0
42,69.79,611.89,1974.0
43,70.33,611.42,1993.0
44,69.76,610.84,2014.0
45,69.73,609.92,2032.0
46,70.08,609.77,2053.0
47,70.37,609.76,2075.0
48,68.83,608.84,2093.0
49,69.89,607.48,2109.0
50,69.06,607.7,2128.0
51,69.96,607.53,2149.0
52,70.05,607.13,2169.0
53,70.29,606.21,2188.0
54,69.72,606.05,2207.0
55,70.36,605.25,2224.0
56,70.98,605.04,2243.0
57,70.37,604.97,2262.0
58,69.71,604.17,2281.0
59,70.48,603.35,2297.0
60,70.43,604.2,2319.0
61,71.0,603.18,2336.0
62,70.63,603.69,2356.0
63,70.81,602.8,2374.0
64,70.06,601.97,2390.0
65,69.99,601.52,2406.0
66,70.69,601.92,2426.0
67,70.84,601.83,2446.0
68,71.0,600.61,2462.0
69,70.14,601.48,2484.0
70,69.66,600.91,2503.0
71,71.37,601.35,2523.0
72,70.83,600.16,2538.0
73,70.43,599.81,2555.0
74,70.05,598.99,2568.0
75,71.22,599.62,2586.0
76,70.84,599.57,2606.0
77,69.96,599.64,2625.0
78,70.84,598.56,2641.0
79,70.05,598.63,2658.0
80,70.14,598.87,2677.0
81,70.87,598.89,2696.0
82,70.22,598.74,2714.0
83,70.99,598.07,2731.0
84,70.23,598.79,2752.0
85,70.54,597.52,2767.0
86,70.94,597.09,2779.0
87,71.4,597.49,2797.0
88,70.3,597.29,2814.0
89,70.25,596.57,2829.0
90,70.82,597.5,2850.0
91,70.73,597.13,2869.0
92,71.58,596.63,2884.0
93,71.09,596.64,2902.0
94,71.09,596.58,2919.0
95,71.24,596.94,2939.0
96,71.12,596.76,2959.0
97,71.2,596.61,2975.0
98,70.9,595.39,2988.0
99,71.09,595.48,3002.0
