epoch,training_acc,training_loss,L2
1,3.26,1797.25,879.0
2,4.73,1789.97,928.0
3,5.69,1784.71,964.0
4,7.28,1780.45,995.0
5,7.55,1778.51,1023.0
6,8.39,1776.05,1049.0
7,7.91,1773.95,1077.0
8,8.78,1771.76,1102.0
9,9.01,1769.69,1129.0
10,9.78,1768.0,1154.0
11,9.1,1766.68,1179.0
12,9.93,1765.12,1202.0
13,10.31,1763.59,1224.0
14,10.58,1763.12,1248.0
15,10.71,1760.93,1271.0
16,11.3,1758.77,1293.0
17,11.9,1756.78,1317.0
18,11.26,1756.62,1339.0
19,11.13,1755.14,1361.0
20,12.5,1753.17,1383.0
21,12.26,1751.4,1405.0
22,11.68,1750.19,1425.0
23,12.36,1748.81,1449.0
24,12.56,1746.61,1471.0
25,12.44,1745.33,1493.0
26,12.89,1743.81,1516.0
27,12.47,1742.53,1538.0
28,13.18,1740.66,1559.0
29,12.99,1739.4,1582.0
30,12.87,1738.14,1604.0
31,13.5,1735.57,1624.0
32,13.17,1733.81,1645.0
33,13.69,1732.09,1667.0
34,13.66,1731.93,1687.0
35,13.61,1730.3,1709.0
36,13.98,1728.84,1729.0
37,14.28,1727.43,1748.0
38,14.07,1726.1,1769.0
39,14.52,1726.64,1790.0
40,14.22,1723.89,1809.0
41,14.11,1722.51,1830.0
42,14.71,1721.16,1848.0
43,14.76,1719.97,1869.0
44,14.75,1718.41,1889.0
45,14.2,1716.84,1908.0
46,14.53,1715.95,1926.0
47,14.66,1714.72,1947.0
48,15.2,1713.08,1965.0
49,15.13,1712.46,1984.0
50,15.2,1712.1,2005.0
51,15.28,1710.47,2024.0
52,15.34,1708.29,2042.0
53,14.85,1707.69,2062.0
54,15.1,1707.15,2081.0
55,15.45,1706.08,2101.0
56,14.77,1704.57,2122.0
57,15.34,1703.57,2140.0
58,15.75,1702.36,2158.0
59,16.23,1700.89,2177.0
60,15.64,1699.88,2194.0
61,16.24,1698.68,2215.0
62,16.12,1697.29,2234.0
63,15.95,1696.23,2252.0
64,16.25,1695.08,2269.0
65,16.25,1694.65,2287.0
66,16.45,1693.18,2305.0
67,16.14,1691.88,2322.0
68,16.47,1692.07,2341.0
69,16.5,1690.53,2357.0
70,16.51,1689.03,2375.0
71,16.48,1687.87,2391.0
72,16.32,1687.16,2407.0
73,15.88,1686.9,2427.0
74,16.53,1686.47,2444.0
75,16.99,1686.14,2463.0
76,15.78,1684.81,2478.0
77,16.5,1684.26,2497.0
78,16.45,1683.49,2513.0
79,16.85,1682.61,2531.0
80,16.82,1681.32,2546.0
81,16.56,1680.6,2560.0
82,16.7,1680.94,2582.0
83,17.16,1679.77,2598.0
84,16.97,1679.31,2615.0
85,17.08,1678.09,2631.0
86,17.06,1677.09,2645.0
87,17.46,1676.55,2661.0
88,17.02,1676.03,2679.0
89,17.03,1674.98,2695.0
90,17.02,1674.44,2709.0
91,17.21,1674.65,2730.0
92,17.44,1674.04,2749.0
93,17.32,1673.01,2766.0
94,17.61,1672.11,2782.0
95,17.74,1670.8,2798.0
96,17.8,1670.97,2817.0
97,16.77,1669.83,2832.0
98,17.35,1669.55,2849.0
99,17.31,1668.55,2868.0
