epoch,training_acc,training_loss,L2
1,3.11,1795.76,870.0
2,4.24,1790.04,906.0
3,4.77,1788.65,941.0
4,5.05,1786.29,969.0
5,4.89,1784.43,997.0
6,6.36,1781.6,1027.0
7,7.14,1779.03,1056.0
8,6.64,1779.4,1088.0
9,7.52,1776.14,1112.0
10,7.48,1774.87,1134.0
11,8.3,1773.41,1156.0
12,8.82,1771.92,1179.0
13,8.62,1770.51,1204.0
14,8.88,1768.34,1226.0
15,9.2,1768.26,1246.0
16,8.81,1766.01,1269.0
17,9.21,1765.81,1290.0
18,10.2,1764.55,1312.0
19,10.33,1761.87,1334.0
20,10.52,1761.04,1356.0
21,10.61,1759.15,1378.0
22,10.44,1758.93,1401.0
23,10.42,1757.19,1424.0
24,11.24,1756.13,1444.0
25,11.0,1754.67,1464.0
26,11.39,1753.57,1486.0
27,11.18,1752.54,1507.0
28,11.72,1751.24,1529.0
29,11.76,1749.09,1549.0
30,11.98,1748.56,1572.0
31,12.26,1747.03,1595.0
32,12.01,1746.26,1617.0
33,12.3,1744.63,1637.0
34,12.47,1743.69,1660.0
35,12.5,1742.77,1683.0
36,12.74,1741.1,1707.0
37,12.68,1739.16,1727.0
38,12.91,1739.04,1749.0
39,12.61,1736.91,1771.0
40,13.01,1736.33,1793.0
41,12.88,1734.52,1814.0
42,13.19,1733.36,1835.0
43,13.16,1732.89,1858.0
44,13.19,1731.33,1877.0
45,13.63,1730.28,1898.0
46,13.19,1729.48,1919.0
47,13.48,1727.83,1937.0
48,13.22,1727.36,1956.0
49,13.67,1725.98,1976.0
50,13.36,1725.58,1995.0
51,13.58,1725.41,2014.0
52,13.48,1723.58,2032.0
53,13.59,1723.61,2052.0
54,13.53,1722.26,2070.0
55,13.99,1721.99,2089.0
56,13.36,1720.56,2106.0
57,14.15,1720.33,2126.0
58,13.66,1719.92,2143.0
59,14.15,1718.32,2159.0
60,14.13,1718.02,2180.0
61,14.18,1717.23,2198.0
62,13.79,1717.19,2217.0
63,13.61,1716.16,2237.0
64,13.98,1714.74,2253.0
65,14.31,1714.53,2273.0
66,14.42,1712.74,2288.0
67,14.58,1711.83,2304.0
68,14.36,1711.26,2321.0
69,13.8,1710.68,2339.0
70,14.42,1709.97,2357.0
71,14.46,1709.5,2374.0
72,14.02,1708.62,2392.0
73,14.6,1708.84,2409.0
74,14.42,1707.39,2427.0
75,14.66,1706.91,2445.0
76,14.87,1705.93,2462.0
77,14.78,1704.6,2479.0
78,14.39,1703.97,2493.0
79,14.82,1703.81,2511.0
80,14.79,1703.16,2528.0
81,14.84,1702.65,2544.0
82,14.95,1702.76,2560.0
83,14.81,1702.11,2578.0
84,15.0,1702.56,2598.0
85,14.84,1700.65,2613.0
86,15.15,1699.92,2628.0
87,15.3,1700.12,2645.0
88,15.14,1699.31,2663.0
89,15.22,1697.8,2678.0
90,15.22,1697.5,2694.0
91,15.26,1697.45,2709.0
92,15.37,1697.49,2726.0
93,15.2,1696.31,2742.0
94,15.22,1696.21,2759.0
95,15.19,1695.85,2777.0
96,15.05,1695.36,2793.0
97,15.27,1695.69,2811.0
98,15.14,1694.47,2826.0
99,15.05,1694.66,2845.0
