epoch,training_acc,training_loss,L2
1,3.61,1796.16,881.0
2,4.08,1790.38,917.0
3,4.8,1788.11,944.0
4,4.91,1786.06,975.0
5,6.2,1784.12,1002.0
6,6.43,1781.07,1032.0
7,6.98,1778.19,1060.0
8,7.31,1776.17,1089.0
9,8.11,1774.64,1114.0
10,8.3,1772.64,1138.0
11,8.41,1770.71,1159.0
12,9.11,1769.73,1181.0
13,9.38,1768.17,1203.0
14,9.89,1766.68,1222.0
15,10.21,1765.42,1243.0
16,9.22,1764.33,1264.0
17,9.55,1764.07,1283.0
18,10.64,1762.69,1303.0
19,10.26,1760.6,1323.0
20,11.0,1759.51,1340.0
21,10.9,1759.33,1359.0
22,10.74,1758.65,1377.0
23,11.48,1757.62,1398.0
24,11.31,1756.31,1416.0
25,11.6,1755.2,1436.0
26,11.75,1754.31,1454.0
27,11.5,1753.87,1474.0
28,11.4,1753.17,1492.0
29,11.7,1751.14,1511.0
30,11.88,1750.26,1531.0
31,12.05,1749.35,1550.0
32,12.28,1748.95,1570.0
33,11.98,1747.72,1589.0
34,11.89,1746.4,1609.0
35,12.0,1745.53,1628.0
36,12.03,1744.38,1647.0
37,12.12,1743.35,1664.0
38,12.41,1742.3,1683.0
39,12.27,1742.27,1702.0
40,12.23,1739.94,1719.0
41,12.31,1739.95,1738.0
42,12.24,1739.71,1757.0
43,12.39,1738.22,1776.0
44,12.54,1736.9,1793.0
45,12.58,1736.42,1812.0
46,12.52,1735.96,1831.0
47,12.71,1734.42,1846.0
48,12.24,1734.02,1865.0
49,12.18,1733.02,1885.0
50,12.63,1731.8,1901.0
51,13.11,1730.47,1919.0
52,12.96,1730.68,1938.0
53,13.26,1729.39,1957.0
54,13.44,1728.17,1973.0
55,13.42,1727.24,1990.0
56,13.05,1726.28,2006.0
57,12.84,1726.77,2025.0
58,13.33,1725.82,2044.0
59,13.42,1725.39,2061.0
60,13.62,1723.89,2076.0
61,13.39,1723.31,2091.0
62,13.17,1723.13,2107.0
63,13.41,1722.57,2125.0
64,13.72,1721.61,2141.0
65,13.48,1720.5,2155.0
66,13.76,1720.12,2172.0
67,13.67,1719.41,2190.0
68,13.6,1718.77,2204.0
69,13.72,1718.11,2219.0
70,13.82,1717.11,2233.0
71,13.68,1716.68,2249.0
72,13.73,1716.31,2265.0
73,13.44,1715.79,2281.0
74,13.95,1716.78,2301.0
75,13.94,1715.67,2317.0
76,13.82,1714.24,2330.0
77,13.65,1713.68,2344.0
78,13.89,1713.32,2359.0
79,13.75,1713.24,2374.0
80,13.69,1713.02,2391.0
81,13.75,1711.98,2404.0
82,14.11,1712.3,2420.0
83,13.83,1711.28,2434.0
84,14.17,1711.55,2449.0
85,13.77,1711.05,2466.0
86,13.62,1710.8,2481.0
87,13.97,1710.34,2494.0
88,14.22,1709.89,2508.0
89,13.94,1708.87,2521.0
90,13.42,1708.98,2537.0
91,14.02,1709.75,2555.0
92,14.36,1708.32,2570.0
93,13.54,1708.1,2586.0
94,14.1,1708.14,2601.0
95,13.87,1707.72,2616.0
96,14.04,1707.89,2632.0
97,13.85,1706.82,2646.0
98,14.27,1706.47,2659.0
99,14.6,1706.63,2674.0
