epoch,training_acc,training_loss,L2
1,3.33,1798.64,1713.0
2,4.61,1793.36,1745.0
3,5.16,1788.87,1765.0
4,5.55,1785.51,1782.0
5,5.83,1782.96,1796.0
6,5.77,1781.71,1810.0
7,5.93,1779.66,1825.0
8,7.87,1777.5,1841.0
9,8.43,1775.16,1857.0
10,8.61,1773.75,1870.0
11,8.53,1771.97,1883.0
12,8.83,1771.07,1896.0
13,8.95,1770.18,1907.0
14,8.76,1768.77,1918.0
15,9.15,1768.2,1928.0
16,9.33,1767.82,1939.0
17,9.19,1766.76,1950.0
18,9.39,1765.73,1959.0
19,9.55,1764.73,1970.0
20,9.84,1763.94,1981.0
21,10.26,1762.49,1992.0
22,10.24,1761.79,2003.0
23,9.77,1760.46,2014.0
24,10.53,1759.91,2025.0
25,10.46,1758.43,2037.0
26,10.07,1757.13,2048.0
27,11.08,1755.79,2060.0
28,11.0,1754.22,2070.0
29,11.31,1753.47,2081.0
30,11.46,1752.62,2092.0
31,11.77,1750.83,2104.0
32,11.92,1749.73,2116.0
33,12.2,1748.23,2127.0
34,12.07,1746.06,2140.0
35,12.52,1744.96,2152.0
36,12.81,1743.62,2164.0
37,12.88,1742.38,2175.0
38,12.77,1741.74,2187.0
39,13.19,1740.55,2198.0
40,13.05,1739.92,2210.0
41,13.19,1738.23,2221.0
42,13.14,1737.6,2231.0
43,13.26,1736.96,2242.0
44,13.15,1735.57,2253.0
45,13.34,1734.86,2264.0
46,13.31,1733.94,2275.0
47,13.28,1733.22,2285.0
48,13.23,1732.15,2296.0
49,13.3,1731.61,2307.0
50,13.36,1730.9,2319.0
51,13.92,1729.83,2332.0
52,13.74,1728.25,2344.0
53,14.36,1726.63,2356.0
54,14.22,1725.14,2368.0
55,14.24,1723.8,2380.0
56,14.45,1722.15,2392.0
57,14.44,1721.58,2404.0
58,14.64,1720.22,2416.0
59,14.73,1719.19,2428.0
60,14.94,1718.61,2440.0
61,14.69,1716.92,2453.0
62,15.01,1716.32,2465.0
63,15.03,1715.0,2477.0
64,15.48,1713.76,2488.0
65,15.32,1713.19,2500.0
66,15.26,1712.84,2513.0
67,15.49,1711.7,2524.0
68,15.68,1710.92,2536.0
69,15.55,1709.76,2547.0
70,15.44,1708.54,2558.0
71,15.61,1707.77,2570.0
72,15.95,1707.0,2581.0
73,15.33,1706.52,2593.0
74,15.74,1705.9,2605.0
75,15.64,1704.57,2616.0
76,15.93,1704.65,2628.0
77,16.11,1703.01,2638.0
78,15.71,1702.25,2649.0
79,15.78,1701.91,2660.0
80,15.77,1700.74,2671.0
81,15.93,1700.36,2683.0
82,16.13,1699.64,2693.0
83,15.99,1699.28,2704.0
84,15.92,1698.36,2715.0
85,16.03,1697.67,2726.0
86,15.88,1697.21,2737.0
87,15.75,1696.61,2747.0
88,15.79,1695.33,2757.0
89,15.94,1695.79,2768.0
90,16.19,1695.07,2779.0
91,15.99,1695.32,2790.0
92,16.08,1694.51,2801.0
93,16.4,1693.2,2811.0
94,16.23,1692.47,2821.0
95,16.12,1691.59,2832.0
96,16.14,1691.82,2843.0
97,16.25,1691.19,2853.0
98,16.31,1690.41,2863.0
99,16.08,1689.45,2874.0
