epoch,training_acc,training_loss,L2
1,2.49,1798.79,1720.0
2,5.13,1792.12,1755.0
3,5.19,1787.83,1774.0
4,5.35,1786.11,1788.0
5,6.04,1784.48,1801.0
6,6.15,1783.05,1812.0
7,7.02,1781.24,1826.0
8,7.15,1779.2,1839.0
9,7.32,1777.98,1851.0
10,7.55,1777.12,1864.0
11,7.86,1776.11,1876.0
12,7.79,1774.92,1888.0
13,8.14,1773.34,1900.0
14,8.53,1771.88,1913.0
15,8.82,1770.6,1925.0
16,8.78,1769.19,1936.0
17,8.97,1768.39,1947.0
18,9.24,1767.74,1957.0
19,9.21,1766.13,1968.0
20,9.34,1765.39,1979.0
21,9.35,1764.31,1990.0
22,9.17,1763.23,2001.0
23,9.65,1762.66,2013.0
24,10.04,1761.19,2024.0
25,9.94,1760.05,2035.0
26,10.18,1758.71,2045.0
27,10.18,1757.54,2056.0
28,10.4,1756.64,2067.0
29,10.64,1755.95,2079.0
30,10.89,1754.12,2091.0
31,11.3,1751.7,2104.0
32,11.3,1750.58,2116.0
33,11.72,1749.05,2128.0
34,11.19,1747.55,2139.0
35,11.95,1746.63,2150.0
36,12.25,1745.15,2162.0
37,11.91,1744.19,2174.0
38,12.31,1742.81,2186.0
39,12.33,1742.02,2198.0
40,12.42,1740.34,2210.0
41,12.56,1739.07,2223.0
42,12.64,1738.02,2235.0
43,12.87,1737.24,2247.0
44,12.94,1735.96,2259.0
45,12.71,1734.9,2271.0
46,12.94,1733.53,2283.0
47,12.97,1732.9,2295.0
48,13.02,1731.59,2307.0
49,13.24,1731.04,2319.0
50,13.51,1729.52,2331.0
51,13.44,1728.27,2343.0
52,13.69,1726.45,2355.0
53,14.06,1725.83,2367.0
54,13.69,1724.16,2379.0
55,13.51,1723.12,2391.0
56,13.85,1722.45,2403.0
57,13.99,1721.31,2414.0
58,14.27,1719.94,2427.0
59,14.01,1719.04,2438.0
60,14.06,1718.15,2450.0
61,14.14,1716.83,2461.0
62,14.37,1716.21,2472.0
63,14.26,1714.98,2482.0
64,14.24,1714.0,2493.0
65,14.45,1713.82,2504.0
66,14.5,1713.57,2515.0
67,14.22,1712.87,2526.0
68,14.19,1712.21,2537.0
69,14.53,1711.13,2546.0
70,14.2,1710.84,2556.0
71,14.55,1710.53,2567.0
72,14.56,1709.64,2577.0
73,14.48,1709.47,2587.0
74,14.14,1708.8,2597.0
75,14.37,1707.55,2607.0
76,14.28,1707.16,2616.0
77,14.58,1707.28,2627.0
78,14.62,1706.58,2638.0
79,14.53,1705.78,2648.0
80,14.5,1705.31,2659.0
81,14.77,1704.32,2669.0
82,14.38,1703.48,2679.0
83,14.61,1702.96,2690.0
84,14.6,1703.23,2700.0
85,14.61,1702.37,2711.0
86,14.67,1701.32,2721.0
87,14.7,1700.74,2731.0
88,14.39,1699.75,2741.0
89,14.46,1699.87,2752.0
90,14.74,1698.89,2761.0
91,14.7,1698.04,2771.0
92,14.72,1697.88,2781.0
93,14.5,1697.24,2792.0
94,14.57,1696.69,2801.0
95,14.62,1696.04,2811.0
96,14.52,1695.84,2821.0
97,14.77,1695.93,2832.0
98,14.65,1694.6,2842.0
99,14.74,1694.31,2852.0
