epoch,training_acc,training_loss,L2
1,16.87,1553.07,18823.0
2,21.37,1288.32,18233.0
3,24.7,1151.29,17852.0
4,27.26,1033.07,17477.0
5,28.21,918.73,17111.0
6,29.12,803.17,16761.0
7,29.77,683.76,16434.0
8,29.19,567.39,16131.0
9,29.37,451.91,15848.0
10,29.59,342.45,15581.0
11,28.41,260.02,15325.0
12,28.75,186.83,15072.0
13,28.64,143.61,14821.0
14,28.04,117.32,14570.0
15,28.07,114.51,14327.0
16,28.31,97.02,14085.0
17,29.06,87.12,13845.0
18,28.68,84.43,13609.0
19,28.09,78.05,13377.0
20,28.04,83.22,13155.0
21,29.3,74.19,12935.0
22,28.72,62.26,12713.0
23,29.16,60.05,12493.0
24,28.92,64.31,12282.0
25,28.36,67.34,12080.0
26,28.93,59.78,11882.0
27,28.8,50.41,11681.0
28,28.74,57.3,11491.0
29,28.96,57.99,11307.0
30,29.36,50.5,11126.0
31,29.58,52.75,10951.0
32,29.24,49.55,10781.0
33,29.18,45.94,10613.0
34,29.16,49.9,10452.0
35,28.77,59.74,10307.0
36,30.17,42.61,10157.0
37,29.13,34.35,10001.0
38,30.06,36.98,9850.0
39,29.3,43.02,9708.0
40,29.7,56.48,9583.0
41,29.65,42.32,9455.0
42,29.77,32.83,9321.0
43,29.01,35.25,9191.0
44,28.79,44.5,9073.0
45,29.07,49.74,8966.0
46,29.76,43.18,8857.0
47,29.2,28.58,8740.0
48,29.87,36.63,8629.0
49,30.02,42.53,8529.0
50,29.87,36.48,8426.0
51,29.31,29.55,8320.0
52,30.29,33.26,8218.0
53,29.98,38.99,8124.0
54,29.93,38.59,8033.0
55,30.52,29.98,7938.0
56,29.78,28.58,7841.0
57,29.65,37.5,7756.0
58,29.89,39.81,7676.0
59,30.58,34.09,7594.0
60,30.26,22.75,7502.0
61,29.05,28.94,7415.0
62,30.04,48.86,7352.0
63,30.12,33.17,7278.0
64,29.98,22.9,7195.0
65,30.19,19.2,7105.0
66,29.87,31.32,7030.0
67,30.35,47.2,6974.0
68,30.33,30.82,6907.0
69,30.76,24.19,6834.0
70,30.75,24.21,6759.0
71,29.72,28.95,6690.0
72,30.17,36.7,6633.0
73,30.23,32.49,6573.0
74,30.48,26.4,6509.0
75,30.81,26.05,6446.0
76,30.86,19.97,6375.0
77,30.08,32.5,6317.0
78,30.55,40.61,6272.0
79,30.78,29.83,6219.0
80,31.39,22.03,6157.0
81,30.35,23.46,6096.0
82,30.49,29.04,6043.0
83,30.12,25.21,5988.0
84,30.32,27.71,5937.0
85,29.89,30.9,5889.0
86,30.52,32.25,5845.0
87,31.04,24.06,5794.0
88,31.11,17.34,5734.0
89,30.48,25.48,5683.0
90,30.07,39.01,5649.0
91,31.63,26.45,5604.0
92,31.6,18.73,5550.0
93,30.65,21.84,5499.0
94,30.31,32.98,5462.0
95,30.21,32.29,5425.0
96,30.9,27.99,5386.0
97,30.9,22.23,5341.0
98,30.44,22.33,5296.0
99,31.14,21.74,5251.0
