epoch,training_acc,training_loss,L2
1,16.32,1553.95,18832.0
2,21.78,1297.74,18243.0
3,25.06,1150.76,17862.0
4,27.15,1028.12,17487.0
5,28.86,914.98,17120.0
6,29.1,798.85,16771.0
7,29.42,680.2,16446.0
8,29.79,559.71,16145.0
9,29.32,443.76,15866.0
10,29.27,337.24,15602.0
11,28.56,249.94,15347.0
12,28.37,183.08,15096.0
13,28.76,144.03,14848.0
14,28.83,114.37,14598.0
15,28.39,100.08,14350.0
16,28.5,103.75,14109.0
17,28.32,96.91,13875.0
18,28.72,84.6,13644.0
19,28.6,75.45,13412.0
20,28.17,71.87,13183.0
21,28.82,68.89,12958.0
22,28.2,68.22,12738.0
23,28.76,76.6,12531.0
24,28.58,63.99,12324.0
25,29.52,51.77,12114.0
26,28.61,57.65,11911.0
27,28.3,59.3,11715.0
28,28.67,59.18,11527.0
29,29.2,56.65,11344.0
30,29.2,50.03,11161.0
31,28.86,49.33,10981.0
32,29.18,53.31,10813.0
33,29.39,51.59,10648.0
34,29.14,53.76,10491.0
35,29.29,42.87,10333.0
36,29.98,40.05,10175.0
37,29.67,38.85,10021.0
38,29.32,41.55,9872.0
39,29.48,49.15,9735.0
40,29.7,46.11,9602.0
41,29.59,38.44,9469.0
42,29.44,41.4,9341.0
43,29.71,41.47,9217.0
44,30.11,37.04,9094.0
45,29.14,41.3,8978.0
46,29.13,43.6,8868.0
47,29.9,36.53,8756.0
48,29.87,32.51,8642.0
49,30.12,28.81,8525.0
50,29.31,38.12,8420.0
51,29.52,40.67,8322.0
52,30.27,31.61,8217.0
53,30.07,35.17,8119.0
54,29.28,36.89,8025.0
55,29.46,38.87,7937.0
56,30.69,34.7,7848.0
57,30.54,24.38,7750.0
58,29.6,27.11,7654.0
59,30.54,44.73,7581.0
60,30.18,38.95,7505.0
61,30.26,28.59,7423.0
62,30.46,22.0,7333.0
63,30.22,25.29,7245.0
64,30.23,46.72,7183.0
65,30.13,39.8,7118.0
66,30.57,27.83,7045.0
67,30.52,24.4,6968.0
68,30.57,22.61,6888.0
69,30.11,28.26,6815.0
70,30.28,43.39,6761.0
71,30.71,34.7,6701.0
72,30.7,25.23,6634.0
73,29.98,17.0,6556.0
74,30.07,28.34,6490.0
75,30.38,42.05,6442.0
76,30.48,25.15,6380.0
77,30.79,19.67,6311.0
78,30.49,27.89,6250.0
79,30.12,42.47,6208.0
80,30.4,23.13,6147.0
81,30.93,18.16,6081.0
82,30.48,22.11,6018.0
83,30.12,42.09,5979.0
84,30.98,28.99,5930.0
85,30.59,25.54,5877.0
86,30.46,21.56,5821.0
87,30.24,26.75,5770.0
88,30.55,28.01,5723.0
89,30.6,30.83,5681.0
90,30.67,29.49,5638.0
91,31.13,22.3,5588.0
92,30.49,19.73,5535.0
93,30.64,32.65,5497.0
94,31.4,30.86,5458.0
95,31.13,21.84,5411.0
96,31.4,24.58,5367.0
97,29.99,29.6,5329.0
98,31.33,32.23,5296.0
99,32.18,19.79,5250.0
