epoch,training_acc,training_loss,L2
1,38.03,844.63,856.0
2,42.77,805.09,890.0
3,45.71,789.11,920.0
4,48.92,776.14,950.0
5,50.95,764.62,980.0
6,52.7,754.13,1010.0
7,56.69,742.92,1041.0
8,57.06,734.14,1070.0
9,58.96,726.55,1100.0
10,60.52,717.99,1128.0
11,61.25,712.09,1156.0
12,63.44,704.99,1184.0
13,63.29,697.79,1212.0
14,65.44,692.14,1242.0
15,65.03,686.03,1270.0
16,66.61,680.7,1300.0
17,66.44,675.62,1329.0
18,66.75,670.19,1357.0
19,67.8,664.85,1386.0
20,68.51,660.57,1414.0
21,68.66,655.19,1442.0
22,69.03,651.72,1469.0
23,69.23,647.5,1495.0
24,68.37,644.32,1522.0
25,69.14,640.13,1547.0
26,69.46,637.15,1570.0
27,69.88,634.62,1595.0
28,70.28,630.96,1617.0
29,69.63,629.21,1640.0
30,70.3,627.05,1662.0
31,69.74,625.11,1684.0
32,70.2,622.79,1706.0
33,70.58,621.59,1727.0
34,70.39,620.07,1749.0
35,70.35,619.51,1771.0
36,70.33,617.48,1791.0
37,70.17,616.6,1812.0
38,71.09,615.63,1832.0
39,70.79,614.58,1852.0
40,70.9,613.02,1869.0
41,71.28,613.69,1891.0
42,70.91,611.8,1909.0
43,70.25,611.18,1929.0
44,70.89,610.25,1948.0
45,71.67,610.79,1969.0
46,71.42,609.03,1987.0
47,71.76,608.45,2006.0
48,71.55,608.0,2025.0
49,70.95,607.48,2043.0
50,70.87,606.9,2062.0
51,71.77,606.57,2081.0
52,71.73,606.49,2102.0
53,71.39,605.21,2119.0
54,71.7,605.25,2138.0
55,71.69,604.21,2153.0
56,71.9,604.1,2171.0
57,71.7,603.81,2191.0
58,72.14,603.07,2205.0
59,71.75,603.74,2226.0
60,72.06,602.56,2244.0
61,72.27,602.29,2261.0
62,71.06,602.02,2279.0
63,71.78,602.54,2297.0
64,71.69,601.42,2313.0
65,71.92,601.49,2333.0
66,70.86,601.32,2350.0
67,71.37,601.44,2372.0
68,71.33,600.1,2386.0
69,71.56,599.88,2403.0
70,71.27,599.3,2418.0
71,71.74,600.42,2437.0
72,71.04,599.5,2454.0
73,71.74,599.9,2473.0
74,71.68,599.96,2494.0
75,70.42,599.54,2512.0
76,71.12,598.97,2528.0
77,72.31,598.72,2543.0
78,71.74,598.57,2560.0
79,72.09,597.86,2576.0
80,72.42,597.99,2593.0
81,71.98,597.27,2607.0
82,71.54,597.64,2624.0
83,72.09,598.09,2644.0
84,72.07,596.95,2660.0
85,72.13,597.3,2678.0
86,72.57,596.8,2694.0
87,72.38,597.38,2714.0
88,71.63,597.01,2733.0
89,72.06,596.24,2749.0
90,71.96,596.26,2765.0
91,71.53,596.9,2785.0
92,72.29,595.79,2800.0
93,72.77,595.65,2815.0
94,72.24,595.33,2830.0
95,71.78,594.84,2844.0
96,71.71,594.6,2857.0
97,72.29,594.76,2874.0
98,71.95,594.42,2888.0
99,71.45,595.25,2907.0
