epoch,training_acc,training_loss,L2
1,36.52,850.16,850.0
2,41.37,810.02,884.0
3,43.19,793.21,915.0
4,48.59,779.21,945.0
5,48.35,767.24,974.0
6,53.14,758.65,1001.0
7,52.81,749.52,1028.0
8,56.36,741.21,1055.0
9,57.43,733.9,1081.0
10,59.69,726.47,1108.0
11,59.45,720.56,1136.0
12,60.75,711.82,1165.0
13,62.2,705.87,1193.0
14,62.32,699.22,1220.0
15,63.97,693.78,1250.0
16,64.06,688.19,1278.0
17,64.6,683.37,1307.0
18,65.02,676.46,1336.0
19,66.19,671.06,1364.0
20,66.28,667.53,1393.0
21,66.34,661.14,1421.0
22,67.53,656.37,1448.0
23,67.55,652.05,1475.0
24,68.02,647.43,1500.0
25,68.66,644.37,1527.0
26,68.21,639.91,1551.0
27,69.45,636.97,1574.0
28,68.45,634.49,1597.0
29,69.27,632.08,1619.0
30,69.0,629.59,1641.0
31,69.35,628.72,1663.0
32,69.52,625.97,1685.0
33,69.29,624.31,1706.0
34,69.53,622.76,1728.0
35,69.87,621.26,1749.0
36,69.22,619.11,1767.0
37,70.24,617.77,1786.0
38,70.36,618.23,1808.0
39,69.35,616.11,1827.0
40,69.91,615.16,1845.0
41,70.33,613.99,1864.0
42,71.07,613.89,1884.0
43,70.48,613.27,1905.0
44,69.7,612.61,1925.0
45,70.62,611.1,1944.0
46,70.29,610.46,1963.0
47,70.17,609.7,1981.0
48,70.0,609.39,2000.0
49,70.71,608.48,2016.0
50,70.29,608.23,2034.0
51,70.75,608.0,2052.0
52,70.56,608.47,2073.0
53,70.72,606.67,2090.0
54,70.72,606.78,2108.0
55,70.79,606.07,2125.0
56,70.44,605.33,2142.0
57,70.04,605.08,2158.0
58,70.49,605.48,2177.0
59,71.03,605.65,2197.0
60,71.35,604.11,2214.0
61,70.52,603.75,2231.0
62,70.7,604.15,2249.0
63,70.11,603.14,2264.0
64,71.0,603.12,2281.0
65,70.82,602.71,2296.0
66,70.14,602.82,2313.0
67,70.36,603.49,2335.0
68,70.23,602.48,2352.0
69,69.35,602.9,2372.0
70,70.64,602.16,2390.0
71,71.16,601.57,2405.0
72,71.47,601.61,2421.0
73,70.45,601.23,2438.0
74,70.93,601.51,2457.0
75,71.02,600.41,2471.0
76,70.65,600.73,2488.0
77,71.57,600.72,2506.0
78,70.58,600.39,2522.0
79,71.09,600.19,2539.0
80,70.85,600.06,2555.0
81,70.99,600.22,2574.0
82,71.63,599.42,2590.0
83,71.05,599.58,2606.0
84,71.26,599.6,2623.0
85,71.07,598.81,2637.0
86,71.59,598.37,2650.0
87,71.66,598.19,2664.0
88,71.44,598.15,2678.0
89,70.57,599.41,2700.0
90,70.7,598.91,2718.0
91,70.95,598.62,2736.0
92,70.44,598.2,2752.0
93,71.29,598.46,2769.0
94,71.48,597.6,2784.0
95,71.05,597.67,2800.0
96,71.22,597.89,2816.0
97,70.47,597.53,2832.0
98,70.8,597.06,2848.0
99,71.45,596.92,2862.0
