epoch,training_acc,training_loss,L2
1,2.9,1797.29,878.0
2,4.22,1791.34,941.0
3,6.41,1785.69,987.0
4,6.42,1782.15,1020.0
5,7.22,1779.06,1054.0
6,7.56,1776.53,1085.0
7,8.59,1775.08,1113.0
8,9.12,1773.56,1141.0
9,8.99,1771.36,1168.0
10,9.35,1769.43,1196.0
11,9.82,1768.38,1224.0
12,10.17,1766.21,1253.0
13,10.79,1764.36,1281.0
14,11.36,1763.76,1307.0
15,11.61,1761.62,1333.0
16,11.44,1760.27,1359.0
17,11.18,1758.81,1382.0
18,11.78,1758.21,1409.0
19,12.01,1755.81,1434.0
20,12.54,1754.56,1458.0
21,12.05,1753.21,1483.0
22,12.65,1752.51,1507.0
23,13.1,1751.12,1531.0
24,12.6,1749.05,1555.0
25,13.41,1748.58,1580.0
26,12.94,1746.4,1607.0
27,13.77,1745.13,1632.0
28,13.74,1743.54,1657.0
29,13.7,1742.12,1680.0
30,13.88,1740.35,1702.0
31,14.29,1739.13,1727.0
32,14.14,1737.95,1751.0
33,14.39,1737.29,1775.0
34,14.19,1735.54,1798.0
35,14.48,1734.32,1823.0
36,14.73,1733.17,1848.0
37,14.91,1732.15,1870.0
38,14.7,1731.34,1893.0
39,14.83,1729.8,1917.0
40,14.54,1728.58,1939.0
41,14.69,1727.64,1962.0
42,14.6,1726.8,1983.0
43,14.88,1725.36,2005.0
44,14.59,1725.05,2027.0
45,15.13,1724.16,2050.0
46,15.18,1722.38,2071.0
47,15.49,1721.36,2093.0
48,15.67,1719.92,2115.0
49,15.69,1718.41,2135.0
50,15.65,1717.7,2156.0
51,15.86,1716.88,2176.0
52,16.51,1716.24,2193.0
53,15.96,1715.35,2216.0
54,16.28,1714.6,2234.0
55,16.26,1713.43,2253.0
56,16.33,1712.77,2275.0
57,16.7,1712.47,2299.0
58,16.59,1710.78,2319.0
59,16.87,1710.02,2338.0
60,16.62,1709.36,2357.0
61,16.55,1708.06,2377.0
62,17.05,1706.75,2396.0
63,16.75,1706.32,2420.0
64,17.18,1703.39,2438.0
65,17.64,1702.84,2459.0
66,17.05,1702.18,2480.0
67,17.04,1700.94,2500.0
68,17.63,1700.04,2520.0
69,17.2,1698.78,2539.0
70,17.68,1697.56,2556.0
71,17.56,1697.39,2577.0
72,17.58,1696.66,2597.0
73,17.76,1694.88,2613.0
74,17.58,1694.64,2632.0
75,17.91,1693.08,2650.0
76,17.77,1692.52,2669.0
77,17.85,1692.24,2687.0
78,17.81,1692.06,2707.0
79,17.7,1691.49,2724.0
80,17.65,1689.99,2742.0
81,17.77,1689.71,2760.0
82,18.2,1689.2,2779.0
83,18.11,1689.2,2797.0
84,17.61,1688.27,2815.0
85,17.97,1688.08,2835.0
86,17.76,1687.85,2855.0
87,18.23,1687.17,2873.0
88,17.72,1686.06,2890.0
89,17.99,1685.69,2908.0
90,17.75,1685.09,2924.0
91,17.64,1684.71,2941.0
92,18.14,1684.34,2959.0
93,18.05,1683.51,2975.0
94,18.04,1683.61,2993.0
95,18.29,1682.81,3014.0
96,18.34,1681.69,3032.0
97,18.56,1681.04,3051.0
98,18.33,1680.62,3068.0
99,18.71,1680.0,3084.0
