epoch,training_acc,training_loss,L2
1,3.66,1795.88,875.0
2,4.45,1788.81,918.0
3,5.74,1785.85,956.0
4,5.63,1783.41,982.0
5,6.24,1781.21,1005.0
6,6.62,1781.72,1031.0
7,7.15,1779.11,1060.0
8,7.02,1777.91,1085.0
9,7.63,1776.64,1110.0
10,8.26,1775.24,1134.0
11,8.59,1773.27,1160.0
12,8.51,1771.45,1182.0
13,8.7,1769.4,1203.0
14,8.45,1768.56,1226.0
15,9.15,1767.53,1245.0
16,9.55,1766.06,1269.0
17,9.38,1764.89,1291.0
18,10.16,1763.34,1314.0
19,10.22,1761.95,1335.0
20,10.36,1760.01,1359.0
21,10.45,1759.89,1380.0
22,11.03,1758.28,1406.0
23,11.2,1756.74,1428.0
24,11.19,1755.78,1451.0
25,11.94,1753.36,1474.0
26,11.35,1751.35,1497.0
27,11.86,1749.28,1519.0
28,12.39,1747.47,1540.0
29,12.65,1746.42,1562.0
30,12.82,1745.22,1584.0
31,12.76,1743.0,1605.0
32,12.87,1742.65,1627.0
33,12.78,1740.97,1648.0
34,13.4,1739.5,1669.0
35,13.22,1738.29,1690.0
36,13.37,1736.9,1711.0
37,13.44,1736.73,1732.0
38,13.51,1735.12,1751.0
39,13.68,1734.45,1771.0
40,13.5,1732.73,1791.0
41,13.28,1731.95,1811.0
42,13.56,1730.67,1831.0
43,13.58,1729.61,1851.0
44,14.04,1728.37,1871.0
45,13.91,1727.23,1890.0
46,14.41,1725.48,1909.0
47,14.39,1724.69,1928.0
48,13.93,1724.38,1949.0
49,14.11,1722.2,1966.0
50,14.05,1721.85,1984.0
51,14.18,1719.99,2003.0
52,13.78,1719.18,2022.0
53,14.49,1718.79,2041.0
54,14.48,1717.62,2062.0
55,14.72,1716.22,2080.0
56,14.64,1715.56,2098.0
57,14.53,1714.66,2116.0
58,14.68,1713.44,2135.0
59,14.95,1712.35,2150.0
60,14.7,1712.44,2169.0
61,14.65,1710.43,2186.0
62,14.63,1709.7,2203.0
63,14.58,1710.08,2221.0
64,14.43,1710.1,2241.0
65,14.51,1708.64,2259.0
66,15.09,1707.91,2273.0
67,15.0,1706.88,2287.0
68,15.18,1705.85,2302.0
69,14.5,1705.43,2319.0
70,14.86,1706.21,2338.0
71,14.8,1705.85,2355.0
72,15.03,1704.08,2370.0
73,14.98,1703.92,2388.0
74,15.17,1703.49,2403.0
75,15.08,1703.3,2420.0
76,14.75,1702.95,2437.0
77,14.89,1701.39,2451.0
78,14.79,1701.38,2468.0
79,15.17,1700.58,2485.0
80,14.96,1700.91,2502.0
81,15.13,1700.42,2520.0
82,15.21,1699.14,2535.0
83,15.18,1698.54,2552.0
84,15.76,1697.76,2567.0
85,15.71,1696.8,2583.0
86,15.42,1695.86,2599.0
87,15.44,1696.32,2616.0
88,15.03,1695.45,2632.0
89,15.3,1694.93,2648.0
90,15.24,1695.56,2668.0
91,15.47,1693.51,2683.0
92,15.14,1693.34,2697.0
93,15.58,1692.88,2712.0
94,15.77,1693.01,2727.0
95,15.67,1692.32,2742.0
96,15.64,1691.85,2758.0
97,15.47,1692.0,2774.0
98,15.39,1691.2,2789.0
99,15.41,1690.45,2802.0
