epoch,training_acc,training_loss,L2
1,3.12,1795.41,878.0
2,3.8,1794.06,902.0
3,4.68,1790.82,932.0
4,5.24,1788.11,957.0
5,5.24,1784.91,984.0
6,6.26,1782.66,1003.0
7,6.22,1782.34,1019.0
8,6.83,1779.71,1035.0
9,7.27,1778.92,1051.0
10,5.49,1778.33,1068.0
11,7.96,1777.22,1081.0
12,7.87,1776.1,1096.0
13,8.26,1775.04,1111.0
14,7.53,1774.92,1131.0
15,8.78,1773.3,1146.0
16,8.63,1771.71,1163.0
17,8.82,1771.6,1180.0
18,9.31,1769.22,1197.0
19,9.57,1769.06,1212.0
20,9.38,1768.56,1229.0
21,9.86,1766.95,1246.0
22,9.85,1765.98,1264.0
23,9.77,1764.99,1284.0
24,10.05,1764.27,1303.0
25,10.44,1762.68,1323.0
26,10.48,1760.93,1341.0
27,10.66,1760.04,1360.0
28,11.37,1758.54,1379.0
29,11.42,1758.12,1400.0
30,12.05,1756.32,1420.0
31,11.55,1754.12,1439.0
32,11.42,1753.53,1461.0
33,12.09,1752.68,1482.0
34,12.51,1750.29,1501.0
35,12.46,1749.07,1521.0
36,13.14,1748.74,1541.0
37,13.08,1746.12,1561.0
38,13.2,1745.07,1581.0
39,13.33,1743.62,1602.0
40,13.52,1742.21,1622.0
41,13.75,1740.39,1640.0
42,14.26,1739.49,1661.0
43,13.82,1738.49,1682.0
44,13.97,1736.71,1702.0
45,13.93,1735.21,1722.0
46,14.36,1734.82,1740.0
47,14.36,1732.33,1758.0
48,14.73,1731.32,1778.0
49,14.34,1729.69,1797.0
50,14.38,1728.31,1814.0
51,14.93,1728.26,1833.0
52,15.07,1726.73,1851.0
53,15.35,1724.8,1869.0
54,15.1,1723.95,1886.0
55,15.24,1723.05,1903.0
56,15.03,1722.37,1920.0
57,15.29,1720.83,1937.0
58,15.45,1719.77,1954.0
59,15.26,1718.86,1973.0
60,15.42,1717.4,1988.0
61,15.33,1717.2,2005.0
62,15.28,1717.01,2023.0
63,15.37,1716.24,2042.0
64,15.86,1714.99,2058.0
65,15.74,1713.7,2074.0
66,16.04,1713.16,2091.0
67,15.91,1712.66,2108.0
68,15.73,1711.31,2123.0
69,15.87,1711.93,2140.0
70,15.86,1710.32,2157.0
71,15.04,1709.57,2172.0
72,15.75,1710.13,2190.0
73,16.16,1708.04,2205.0
74,16.06,1707.08,2220.0
75,16.33,1706.56,2234.0
76,16.14,1705.92,2251.0
77,16.33,1705.01,2266.0
78,16.27,1704.89,2283.0
79,15.93,1703.77,2297.0
80,16.3,1703.15,2313.0
81,16.27,1702.55,2328.0
82,16.29,1703.05,2347.0
83,16.28,1701.11,2361.0
84,16.48,1700.13,2374.0
85,15.97,1700.46,2391.0
86,16.58,1699.25,2408.0
87,16.86,1698.55,2423.0
88,16.96,1697.33,2434.0
89,16.4,1697.14,2448.0
90,16.98,1697.61,2463.0
91,16.31,1696.71,2477.0
92,16.52,1696.62,2493.0
93,16.45,1696.05,2508.0
94,16.79,1695.45,2525.0
95,16.6,1694.37,2538.0
96,16.86,1694.27,2552.0
97,16.35,1693.65,2566.0
98,17.07,1692.78,2579.0
99,16.79,1692.75,2593.0
