epoch,training_acc,training_loss,L2
1,33.74,857.16,1689.0
2,39.69,822.57,1714.0
3,39.63,804.32,1733.0
4,42.14,795.21,1747.0
5,43.34,787.51,1759.0
6,43.52,782.08,1769.0
7,44.27,776.74,1779.0
8,43.79,773.59,1788.0
9,45.02,769.9,1797.0
10,45.99,765.15,1806.0
11,46.79,760.18,1815.0
12,46.71,756.06,1825.0
13,47.93,752.31,1834.0
14,47.2,747.86,1843.0
15,48.26,744.2,1851.0
16,48.48,740.59,1859.0
17,48.64,737.23,1867.0
18,48.69,734.34,1875.0
19,47.96,731.37,1883.0
20,49.0,728.89,1891.0
21,48.88,726.97,1899.0
22,50.1,724.44,1906.0
23,49.02,721.55,1914.0
24,49.1,718.97,1921.0
25,49.05,716.89,1929.0
26,49.71,714.86,1936.0
27,50.02,711.66,1943.0
28,50.18,710.22,1950.0
29,49.57,708.55,1957.0
30,50.49,707.77,1964.0
31,50.16,704.92,1970.0
32,50.34,702.97,1977.0
33,50.0,701.12,1984.0
34,49.8,699.81,1991.0
35,49.37,699.65,1998.0
36,49.61,697.1,2005.0
37,49.54,696.65,2011.0
38,49.8,694.03,2018.0
39,49.77,693.96,2025.0
40,49.57,692.25,2031.0
41,50.18,690.2,2037.0
42,49.77,689.44,2043.0
43,49.38,687.5,2049.0
44,49.79,687.49,2056.0
45,49.89,686.35,2062.0
46,49.75,684.72,2067.0
47,50.11,683.53,2073.0
48,50.27,683.38,2079.0
49,50.15,682.88,2085.0
50,50.56,680.34,2091.0
51,50.38,680.21,2097.0
52,50.46,679.45,2103.0
53,50.16,679.08,2108.0
54,49.53,677.39,2114.0
55,49.88,677.01,2120.0
56,49.91,675.88,2125.0
57,49.34,676.85,2131.0
58,50.24,674.87,2137.0
59,50.14,674.73,2142.0
60,49.96,673.06,2148.0
61,49.84,672.63,2153.0
62,50.33,672.8,2158.0
63,50.13,671.4,2163.0
64,50.35,671.99,2169.0
65,49.8,670.52,2174.0
66,50.57,671.16,2180.0
67,50.2,669.85,2185.0
68,50.31,669.05,2190.0
69,49.56,668.76,2195.0
70,50.28,668.17,2201.0
71,50.17,667.5,2206.0
72,50.25,667.02,2210.0
73,50.31,666.35,2215.0
74,49.92,667.01,2221.0
75,50.18,666.05,2226.0
76,50.43,665.88,2231.0
77,50.61,664.17,2235.0
78,50.5,665.01,2240.0
79,49.92,663.77,2245.0
80,50.31,664.64,2250.0
81,50.11,663.7,2255.0
82,50.09,663.22,2259.0
83,49.89,662.41,2264.0
84,49.95,662.16,2269.0
85,50.59,661.82,2275.0
86,50.53,660.54,2279.0
87,50.31,661.5,2284.0
88,50.73,661.4,2289.0
89,49.97,660.33,2294.0
90,49.75,660.21,2299.0
91,50.33,659.76,2303.0
92,50.03,659.96,2308.0
93,50.83,658.91,2313.0
94,50.07,658.56,2317.0
95,49.62,657.84,2321.0
96,49.29,658.51,2326.0
97,50.58,658.41,2331.0
98,49.68,657.82,2336.0
99,50.35,657.26,2340.0
