epoch,training_acc,training_loss,L2
1,3.06,1798.52,1712.0
2,4.53,1793.44,1741.0
3,4.99,1789.57,1760.0
4,5.47,1787.31,1777.0
5,6.34,1785.26,1791.0
6,6.96,1782.55,1805.0
7,6.86,1781.26,1819.0
8,7.44,1779.32,1833.0
9,7.55,1777.57,1846.0
10,8.12,1776.12,1859.0
11,7.9,1774.65,1871.0
12,8.06,1773.23,1883.0
13,8.76,1772.61,1894.0
14,8.62,1771.05,1906.0
15,8.51,1770.1,1917.0
16,9.28,1768.81,1928.0
17,9.44,1767.87,1939.0
18,9.58,1767.0,1951.0
19,9.94,1765.61,1962.0
20,10.32,1763.45,1976.0
21,10.76,1761.62,1988.0
22,10.78,1760.1,2001.0
23,11.17,1758.51,2012.0
24,11.32,1757.44,2024.0
25,11.42,1756.12,2035.0
26,11.4,1755.3,2046.0
27,11.47,1753.77,2057.0
28,11.7,1752.87,2067.0
29,11.83,1752.34,2078.0
30,11.77,1751.2,2088.0
31,11.8,1750.33,2098.0
32,11.4,1749.82,2108.0
33,11.61,1749.02,2119.0
34,12.03,1748.08,2129.0
35,11.96,1747.24,2140.0
36,12.18,1745.93,2151.0
37,12.2,1744.83,2161.0
38,11.8,1743.71,2171.0
39,12.31,1743.68,2182.0
40,12.15,1742.1,2192.0
41,12.39,1741.54,2203.0
42,12.55,1740.4,2213.0
43,12.84,1739.77,2222.0
44,12.46,1739.14,2233.0
45,13.01,1738.44,2243.0
46,12.64,1737.52,2253.0
47,12.61,1736.53,2263.0
48,13.03,1735.79,2273.0
49,12.58,1735.32,2283.0
50,12.83,1733.67,2294.0
51,12.94,1733.18,2304.0
52,13.25,1732.5,2314.0
53,13.27,1731.82,2324.0
54,13.32,1730.94,2334.0
55,13.19,1729.8,2345.0
56,13.19,1729.43,2356.0
57,13.29,1728.19,2366.0
58,13.26,1727.55,2376.0
59,13.4,1727.11,2387.0
60,13.28,1726.29,2398.0
61,13.55,1725.73,2410.0
62,13.68,1723.99,2420.0
63,13.9,1723.14,2431.0
64,13.73,1722.35,2443.0
65,13.99,1721.36,2454.0
66,14.15,1719.76,2465.0
67,13.96,1718.49,2476.0
68,13.88,1718.19,2487.0
69,14.28,1717.12,2498.0
70,14.37,1716.34,2509.0
71,14.23,1715.43,2521.0
72,13.94,1714.4,2532.0
73,14.45,1713.06,2543.0
74,14.45,1713.11,2555.0
75,14.29,1712.56,2567.0
76,14.54,1711.13,2577.0
77,14.64,1710.42,2589.0
78,14.62,1709.06,2599.0
79,14.11,1709.0,2611.0
80,14.47,1708.39,2622.0
81,14.33,1707.11,2633.0
82,14.9,1706.64,2644.0
83,14.74,1706.3,2656.0
84,14.72,1705.15,2667.0
85,14.54,1704.38,2677.0
86,14.97,1703.99,2688.0
87,14.86,1703.26,2699.0
88,14.75,1701.83,2709.0
89,15.14,1701.85,2720.0
90,15.2,1701.34,2732.0
91,14.97,1700.19,2743.0
92,15.25,1700.02,2754.0
93,14.95,1699.09,2765.0
94,14.92,1698.78,2776.0
95,15.06,1697.26,2786.0
96,15.47,1697.29,2797.0
97,15.07,1696.61,2808.0
98,15.12,1696.36,2818.0
99,15.32,1695.64,2828.0
