epoch,training_acc,training_loss,L2
1,3.53,1798.66,1716.0
2,3.57,1795.42,1737.0
3,4.93,1791.09,1765.0
4,6.02,1786.82,1788.0
5,6.91,1783.71,1807.0
6,6.97,1781.68,1822.0
7,7.27,1779.7,1836.0
8,7.75,1778.02,1849.0
9,8.61,1775.63,1866.0
10,9.02,1773.55,1881.0
11,8.46,1771.56,1895.0
12,9.08,1770.4,1908.0
13,9.6,1768.51,1921.0
14,9.3,1767.3,1933.0
15,10.03,1766.15,1945.0
16,10.43,1764.56,1957.0
17,10.45,1763.42,1968.0
18,10.32,1762.62,1979.0
19,10.61,1761.48,1989.0
20,10.65,1759.89,2000.0
21,10.54,1759.21,2011.0
22,10.9,1758.36,2020.0
23,10.51,1757.26,2030.0
24,10.61,1756.44,2040.0
25,10.81,1755.75,2049.0
26,11.09,1755.01,2060.0
27,11.35,1753.27,2070.0
28,11.62,1751.98,2081.0
29,11.63,1750.81,2091.0
30,11.61,1750.15,2102.0
31,11.66,1748.99,2112.0
32,11.32,1748.27,2122.0
33,11.68,1747.44,2132.0
34,11.55,1746.22,2141.0
35,11.79,1745.36,2150.0
36,11.72,1744.33,2160.0
37,11.79,1744.37,2169.0
38,11.7,1743.44,2179.0
39,11.79,1742.29,2189.0
40,11.9,1741.89,2199.0
41,11.79,1741.52,2208.0
42,12.03,1741.15,2218.0
43,12.08,1739.93,2227.0
44,12.15,1739.05,2238.0
45,11.96,1738.01,2248.0
46,12.35,1736.94,2258.0
47,12.57,1736.5,2269.0
48,12.78,1735.37,2279.0
49,12.58,1734.3,2289.0
50,12.87,1733.26,2300.0
51,12.46,1732.49,2311.0
52,12.76,1731.72,2322.0
53,12.66,1730.8,2333.0
54,12.85,1729.81,2344.0
55,13.1,1728.97,2354.0
56,12.8,1727.82,2364.0
57,12.91,1727.69,2374.0
58,12.99,1726.41,2385.0
59,13.03,1726.24,2396.0
60,12.88,1725.13,2406.0
61,13.03,1724.32,2415.0
62,13.15,1724.02,2425.0
63,13.44,1722.75,2436.0
64,13.31,1722.45,2446.0
65,13.45,1721.5,2456.0
66,13.53,1721.0,2466.0
67,13.27,1720.36,2476.0
68,13.09,1719.51,2485.0
69,13.22,1718.75,2495.0
70,13.26,1718.4,2505.0
71,13.24,1717.34,2515.0
72,13.52,1716.81,2525.0
73,13.48,1716.54,2535.0
74,13.35,1716.11,2545.0
75,13.51,1715.36,2556.0
76,13.46,1714.34,2565.0
77,13.42,1713.78,2575.0
78,13.44,1712.64,2584.0
79,13.55,1712.24,2594.0
80,13.43,1711.65,2604.0
81,13.23,1711.6,2615.0
82,13.55,1710.76,2625.0
83,13.81,1709.75,2634.0
84,13.51,1708.75,2644.0
85,13.89,1708.53,2655.0
86,13.74,1707.74,2665.0
87,13.85,1707.3,2675.0
88,13.86,1705.93,2685.0
89,13.64,1705.62,2695.0
90,13.73,1704.67,2705.0
91,13.63,1704.69,2715.0
92,13.61,1703.74,2725.0
93,13.73,1703.41,2735.0
94,13.79,1702.67,2744.0
95,13.55,1702.31,2754.0
96,13.49,1701.72,2764.0
97,13.64,1701.4,2773.0
98,13.57,1700.67,2782.0
99,13.85,1700.06,2792.0
