epoch,training_acc,training_loss,L2
1,3.11,1798.72,1720.0
2,5.09,1791.63,1764.0
3,5.99,1786.29,1786.0
4,5.97,1784.12,1802.0
5,6.55,1782.22,1817.0
6,6.79,1779.95,1832.0
7,6.88,1778.69,1846.0
8,7.09,1777.76,1859.0
9,8.21,1775.78,1872.0
10,8.11,1774.09,1886.0
11,9.23,1771.24,1900.0
12,9.26,1769.75,1912.0
13,9.35,1768.53,1924.0
14,9.59,1766.99,1936.0
15,9.31,1765.84,1948.0
16,9.71,1764.96,1960.0
17,10.03,1763.56,1971.0
18,9.76,1762.66,1981.0
19,10.28,1760.9,1992.0
20,10.05,1760.13,2003.0
21,10.11,1759.71,2014.0
22,10.08,1758.5,2024.0
23,10.4,1757.69,2036.0
24,10.52,1756.29,2047.0
25,10.51,1755.13,2057.0
26,10.73,1753.95,2068.0
27,11.13,1753.2,2078.0
28,11.02,1752.02,2088.0
29,11.3,1751.06,2099.0
30,10.94,1750.04,2110.0
31,11.31,1749.48,2121.0
32,11.66,1747.99,2132.0
33,11.54,1747.14,2144.0
34,11.62,1745.29,2156.0
35,11.94,1744.28,2168.0
36,11.91,1742.93,2179.0
37,12.05,1741.85,2191.0
38,12.54,1741.02,2201.0
39,12.48,1740.17,2213.0
40,12.21,1738.63,2224.0
41,12.48,1737.75,2235.0
42,12.47,1736.76,2246.0
43,12.17,1735.79,2257.0
44,12.31,1735.41,2269.0
45,12.62,1734.45,2280.0
46,12.56,1733.12,2290.0
47,12.44,1731.69,2301.0
48,12.37,1731.3,2312.0
49,12.74,1730.74,2323.0
50,12.88,1729.16,2334.0
51,12.59,1728.82,2344.0
52,12.62,1728.22,2355.0
53,12.76,1726.98,2365.0
54,12.78,1725.56,2375.0
55,12.85,1725.38,2386.0
56,13.11,1724.4,2396.0
57,12.9,1724.07,2406.0
58,12.78,1722.89,2417.0
59,12.77,1722.06,2427.0
60,13.29,1721.29,2438.0
61,13.22,1720.03,2448.0
62,13.07,1719.72,2458.0
63,12.84,1719.76,2468.0
64,13.0,1717.7,2478.0
65,13.07,1717.36,2488.0
66,13.26,1717.19,2498.0
67,13.03,1716.01,2507.0
68,13.11,1715.8,2518.0
69,13.13,1714.88,2528.0
70,13.71,1714.18,2538.0
71,13.43,1713.65,2548.0
72,13.19,1712.88,2558.0
73,13.69,1712.18,2569.0
74,13.21,1711.31,2579.0
75,13.55,1710.62,2589.0
76,13.24,1710.41,2599.0
77,13.35,1709.57,2609.0
78,13.08,1709.34,2620.0
79,13.28,1708.14,2631.0
80,13.3,1708.0,2641.0
81,13.64,1706.82,2651.0
82,13.82,1706.27,2661.0
83,13.46,1705.82,2672.0
84,13.56,1704.47,2683.0
85,13.66,1704.35,2694.0
86,13.59,1704.01,2705.0
87,13.79,1702.9,2716.0
88,13.44,1702.04,2727.0
89,13.68,1701.0,2737.0
90,13.72,1700.07,2748.0
91,13.54,1699.0,2759.0
92,13.45,1698.42,2771.0
93,13.79,1697.79,2781.0
94,13.68,1697.23,2792.0
95,13.79,1696.91,2804.0
96,13.69,1695.97,2814.0
97,13.88,1695.04,2825.0
98,14.0,1694.76,2835.0
99,13.82,1694.09,2845.0
