epoch,training_acc,training_loss,L2
1,34.34,855.63,1689.0
2,39.06,820.38,1715.0
3,40.95,803.5,1733.0
4,42.1,793.9,1747.0
5,43.32,786.03,1758.0
6,44.27,781.29,1770.0
7,44.88,775.26,1781.0
8,45.05,770.04,1791.0
9,45.59,765.29,1800.0
10,46.43,761.44,1810.0
11,46.12,757.87,1818.0
12,47.48,755.3,1827.0
13,47.22,750.72,1835.0
14,46.7,747.27,1843.0
15,47.55,744.69,1851.0
16,47.39,742.6,1860.0
17,47.77,738.9,1868.0
18,47.21,736.36,1876.0
19,47.94,733.07,1884.0
20,48.41,731.77,1891.0
21,47.89,729.56,1898.0
22,48.03,727.55,1906.0
23,47.62,725.28,1913.0
24,48.77,722.68,1920.0
25,47.94,721.12,1928.0
26,48.87,718.5,1935.0
27,48.3,716.69,1941.0
28,48.65,715.19,1949.0
29,48.75,713.29,1956.0
30,48.75,710.9,1963.0
31,48.43,709.67,1969.0
32,49.02,709.15,1976.0
33,48.59,706.39,1982.0
34,49.28,705.25,1990.0
35,48.8,703.52,1996.0
36,49.09,701.35,2003.0
37,48.69,701.31,2009.0
38,48.38,699.82,2015.0
39,49.18,698.72,2022.0
40,49.23,698.1,2028.0
41,48.91,697.66,2035.0
42,48.8,694.27,2041.0
43,48.6,694.9,2047.0
44,48.5,692.96,2053.0
45,49.17,692.71,2059.0
46,49.63,691.6,2065.0
47,49.23,689.42,2071.0
48,48.81,689.49,2077.0
49,48.74,688.13,2082.0
50,49.41,685.61,2088.0
51,49.73,684.93,2093.0
52,48.96,684.86,2099.0
53,49.29,684.28,2105.0
54,49.5,683.74,2111.0
55,49.29,682.76,2117.0
56,48.81,681.86,2122.0
57,48.85,681.94,2128.0
58,49.14,681.74,2134.0
59,49.62,680.03,2140.0
60,49.35,678.41,2145.0
61,49.89,678.47,2150.0
62,49.94,677.55,2156.0
63,49.41,676.43,2161.0
64,49.3,677.41,2166.0
65,49.77,675.99,2172.0
66,49.71,675.65,2177.0
67,49.1,674.32,2183.0
68,49.55,673.51,2188.0
69,50.06,673.71,2193.0
70,49.33,673.31,2198.0
71,49.3,673.45,2204.0
72,48.81,672.24,2209.0
73,49.65,671.29,2214.0
74,49.4,670.73,2219.0
75,49.44,670.71,2224.0
76,49.64,670.86,2230.0
77,49.73,668.99,2235.0
78,48.44,670.08,2240.0
79,49.81,669.34,2245.0
80,49.54,667.84,2250.0
81,48.96,667.41,2254.0
82,49.75,667.9,2260.0
83,49.75,667.19,2265.0
84,49.18,667.22,2270.0
85,49.42,665.85,2275.0
86,49.68,665.51,2280.0
87,49.81,665.43,2284.0
88,50.22,665.41,2289.0
89,48.87,665.86,2295.0
90,49.51,666.09,2300.0
91,49.8,664.1,2304.0
92,49.33,664.14,2309.0
93,49.2,663.35,2314.0
94,49.61,663.65,2318.0
95,49.38,662.63,2323.0
96,49.68,662.66,2328.0
97,49.05,661.41,2332.0
98,48.64,661.87,2337.0
99,49.48,661.48,2342.0
