epoch,training_acc,training_loss,L2
1,34.35,856.45,1689.0
2,38.14,821.37,1713.0
3,39.79,808.33,1728.0
4,40.69,801.32,1741.0
5,40.69,795.18,1752.0
6,41.87,791.39,1762.0
7,41.95,786.44,1771.0
8,41.89,783.22,1781.0
9,42.66,779.68,1789.0
10,42.82,776.29,1797.0
11,43.07,773.26,1805.0
12,43.42,770.62,1813.0
13,43.46,767.31,1821.0
14,43.36,764.18,1829.0
15,44.2,761.35,1836.0
16,44.1,758.96,1844.0
17,44.45,756.71,1852.0
18,44.03,754.0,1859.0
19,44.28,752.52,1866.0
20,44.44,749.51,1873.0
21,44.44,748.76,1881.0
22,44.12,746.85,1887.0
23,44.81,744.31,1894.0
24,44.88,743.36,1901.0
25,45.02,740.57,1908.0
26,45.14,739.21,1915.0
27,44.75,737.81,1922.0
28,45.15,735.78,1928.0
29,43.89,735.4,1935.0
30,45.44,732.73,1941.0
31,45.07,732.08,1948.0
32,45.47,730.06,1954.0
33,44.99,728.31,1960.0
34,45.17,726.16,1967.0
35,44.97,725.22,1973.0
36,44.86,724.03,1979.0
37,45.21,723.71,1986.0
38,44.83,721.79,1992.0
39,45.13,721.2,1998.0
40,45.09,720.13,2004.0
41,45.43,719.04,2010.0
42,45.52,717.63,2016.0
43,45.29,716.51,2022.0
44,45.12,716.05,2028.0
45,45.44,715.75,2034.0
46,46.24,712.09,2041.0
47,46.84,707.99,2049.0
48,46.73,705.83,2057.0
49,47.31,704.46,2064.0
50,46.89,702.18,2071.0
51,46.51,701.89,2079.0
52,46.26,698.67,2086.0
53,46.88,697.62,2093.0
54,46.46,695.1,2100.0
55,47.48,693.98,2107.0
56,46.59,691.4,2114.0
57,46.79,690.47,2120.0
58,46.46,689.29,2127.0
59,46.56,689.28,2134.0
60,47.2,687.37,2140.0
61,46.62,684.14,2146.0
62,46.28,684.92,2152.0
63,47.13,684.65,2159.0
64,47.55,681.82,2165.0
65,46.1,681.71,2172.0
66,46.11,680.6,2177.0
67,46.44,680.41,2184.0
68,46.93,680.21,2190.0
69,46.4,678.29,2195.0
70,46.65,677.78,2201.0
71,46.17,676.94,2207.0
72,46.68,676.26,2213.0
73,46.88,675.06,2218.0
74,46.71,675.6,2224.0
75,47.41,675.1,2229.0
76,47.17,674.06,2234.0
77,47.35,673.91,2240.0
78,46.78,673.29,2245.0
79,47.13,673.18,2250.0
80,46.67,672.54,2256.0
81,47.13,671.7,2261.0
82,47.01,670.71,2267.0
83,47.07,670.21,2272.0
84,47.19,669.85,2277.0
85,46.93,669.32,2282.0
86,46.68,669.4,2287.0
87,46.82,670.11,2292.0
88,47.21,668.05,2297.0
89,46.73,667.19,2302.0
90,47.39,668.22,2307.0
91,47.09,667.46,2312.0
92,46.91,667.59,2317.0
93,47.09,666.24,2322.0
94,46.07,666.77,2327.0
95,46.81,666.54,2332.0
96,46.5,665.84,2337.0
97,47.08,665.92,2342.0
98,47.01,664.49,2346.0
99,47.07,663.92,2351.0
