epoch,training_acc,training_loss,L2
1,33.76,854.21,1690.0
2,36.93,824.42,1711.0
3,38.74,812.29,1727.0
4,39.12,804.32,1740.0
5,39.74,799.07,1751.0
6,41.31,794.05,1762.0
7,41.42,789.36,1771.0
8,42.2,784.87,1780.0
9,41.56,780.71,1789.0
10,43.03,777.65,1797.0
11,43.17,773.84,1806.0
12,42.13,771.11,1814.0
13,42.83,769.02,1822.0
14,43.7,766.36,1831.0
15,43.76,761.36,1839.0
16,44.79,756.7,1848.0
17,44.73,753.61,1857.0
18,45.17,750.56,1865.0
19,45.17,747.22,1873.0
20,45.26,744.33,1881.0
21,45.67,741.41,1889.0
22,45.74,739.15,1897.0
23,45.29,735.81,1905.0
24,45.61,734.09,1912.0
25,45.7,730.59,1920.0
26,46.22,728.61,1927.0
27,45.83,726.78,1935.0
28,46.66,724.14,1942.0
29,46.39,722.88,1950.0
30,45.61,720.11,1957.0
31,46.42,718.65,1965.0
32,46.65,716.15,1972.0
33,46.42,714.38,1979.0
34,46.03,712.22,1986.0
35,46.61,710.92,1993.0
36,46.54,709.39,1999.0
37,46.06,708.55,2005.0
38,46.87,707.21,2013.0
39,46.94,706.55,2019.0
40,46.89,704.41,2026.0
41,46.78,704.47,2032.0
42,47.01,703.05,2038.0
43,46.68,701.32,2044.0
44,46.42,701.29,2050.0
45,46.16,698.54,2057.0
46,46.5,696.92,2063.0
47,46.57,695.83,2068.0
48,47.16,696.64,2074.0
49,46.24,694.32,2080.0
50,46.41,693.73,2086.0
51,46.51,693.61,2093.0
52,46.16,691.4,2098.0
53,46.13,691.01,2104.0
54,47.07,690.57,2110.0
55,46.53,689.2,2115.0
56,46.85,689.39,2121.0
57,46.74,686.64,2126.0
58,46.87,688.28,2132.0
59,46.79,686.89,2138.0
60,46.99,685.51,2143.0
61,46.41,685.17,2149.0
62,46.88,683.67,2154.0
63,47.13,683.05,2160.0
64,46.86,681.95,2165.0
65,46.39,681.77,2171.0
66,46.19,681.63,2176.0
67,46.35,681.23,2181.0
68,46.42,679.85,2186.0
69,46.87,679.64,2192.0
70,46.58,678.66,2197.0
71,46.86,678.32,2202.0
72,46.47,677.39,2207.0
73,46.64,678.04,2212.0
74,47.0,677.31,2217.0
75,46.74,676.03,2222.0
76,46.99,675.9,2227.0
77,46.82,675.73,2233.0
78,46.61,675.27,2238.0
79,46.86,673.32,2243.0
80,46.71,673.25,2248.0
81,46.24,673.0,2253.0
82,46.5,673.22,2258.0
83,46.55,672.67,2263.0
84,46.96,671.43,2268.0
85,46.6,672.55,2273.0
86,46.62,671.55,2277.0
87,46.64,670.98,2283.0
88,46.07,671.27,2288.0
89,46.24,671.23,2293.0
90,46.22,670.83,2299.0
91,46.64,670.05,2304.0
92,46.36,669.02,2308.0
93,46.79,669.52,2313.0
94,46.43,668.39,2318.0
95,46.81,669.38,2323.0
96,46.4,667.91,2327.0
97,46.85,666.85,2332.0
98,46.34,666.9,2336.0
99,46.65,666.05,2341.0
